Sim_num	Dist	MRATE	oriLat	oriLon	Axis1	Axis2	Axis3	Axis4	Axis5	Axis6	Axis7	Axis8	Axis9	Axis10	Axis11	Axis12	Axis13
19987	17.2534	0.00264576	2.17706	19.7239	3.64802	-1.95806	1.34741	-3.41976	-2.68949	-0.039628	-1.75782	1.87239	-1.50345	-2.10062	-0.522964	-0.491811	0.589475
20006	16.9674	0.00640248	5.76366	19.8235	2.87222	-0.432857	-2.24726	-4.11939	-1.47529	0.956832	-1.63893	-0.26102	-0.955296	-1.78884	0.648813	0.459311	-0.363916
20206	8.61377	0.00608671	4.83442	18.1703	2.86739	-1.26612	-0.139412	-5.18371	-3.03654	1.43815	0.296854	-0.233171	-0.170721	-1.00432	-0.0084407	-0.530792	-0.332061
20312	17.1753	0.00635877	3.62388	16.7816	3.67014	-1.33166	-0.844293	-4.51528	-0.528506	1.76126	-0.141768	-0.0987184	-0.0645285	-2.40695	1.27552	1.59881	-1.07562
20339	8.9627	0.00565516	2.87396	15.3436	3.30499	-1.63875	0.42939	-4.38136	-2.8404	1.4827	-0.94538	0.793712	-1.35967	-2.4439	1.26716	1.8769	-0.79805
20451	12.1552	0.0064705	4.78545	15.4259	2.11082	-0.362209	-1.54006	-4.09913	-3.22153	2.18013	0.342002	-0.0689459	-0.172631	-1.38669	0.0495031	0.681174	-0.976575
20462	16.1905	0.00578523	1.9388	16.1093	2.46613	-2.00914	-0.073531	-3.09095	-2.8777	1.2551	0.0263077	2.43844	-0.777675	0.447081	-0.436604	0.842005	-0.389242
20498	17.8176	0.00540472	4.72254	20.0386	2.44037	-1.39885	-3.05871	-3.76946	-2.26361	1.59785	0.407625	0.707366	-0.119041	-0.429564	-0.0459554	-0.589637	0.127052
20970	12.4782	0.00481883	2.55451	16.1665	1.2325	-1.64036	-0.876281	-4.49403	-1.50436	1.76019	-0.564316	1.75553	-0.270657	0.426387	0.411117	0.925523	-0.155361
20972	15.0823	0.00483872	5.72612	20.9074	4.4588	-2.5323	-1.38936	-4.15729	-1.77042	0.993845	-1.44634	0.648039	-1.2086	-3.00932	1.10273	0.408674	0.570955
21008	16.1121	0.00945813	2.3922	17.4731	2.96939	-1.35058	-2.50609	-3.2264	-2.05426	2.0575	0.363367	2.16657	-1.41233	-0.431181	0.576437	-0.0540001	0.0535157
21134	12.0981	0.00573691	3.46527	14.6635	2.45557	-0.582883	-1.99398	-3.51883	-2.13123	1.45671	0.428201	0.356702	-0.63324	-1.28847	0.246353	0.3362	-0.449673
21213	14.8601	0.008078	4.01354	13.2718	2.98803	-1.44114	0.828146	-3.80974	-2.29678	1.95274	-0.2482	0.397907	0.767568	-1.42495	1.35253	2.21007	0.304391
21251	17.413	0.00329196	3.07157	17.6946	4.72533	-1.49903	-0.246436	-4.04611	-1.16529	1.41366	0.0339212	-0.184183	-0.380299	-2.28147	0.298653	0.871667	-0.60008
21617	17.0679	0.00943054	0.685888	19.7708	1.21107	-2.69708	-1.79159	-5.55913	-2.06608	0.69478	-2.05649	2.02719	-0.630782	0.0604474	-0.168171	-0.11096	-0.541369
21661	13.8737	0.00548483	3.49333	20.8032	3.21955	-2.90844	-1.88295	-5.25101	-1.09024	1.40398	-1.39176	0.203097	-0.637443	-2.72637	1.00492	0.826898	0.714158
21744	16.567	0.00518901	3.21523	18.9458	4.16986	-1.92707	0.284414	-4.2996	-1.10496	0.653391	-1.75673	0.195085	-0.360948	-1.656	-0.0124275	0.315396	0.0238806
21748	13.4224	0.00845906	4.40941	20.4002	2.2995	-2.18627	-2.14511	-4.922	-1.5187	0.978828	-2.03315	0.999111	-0.600595	-1.1935	0.265651	0.859641	0.554122
22064	4.53232	0.00639997	1.53111	18.6235	1.60083	-1.32281	-0.73476	-4.72483	-2.53495	2.37148	0.871308	0.820787	-0.613367	-1.73985	0.0262025	0.606266	-0.393457
22083	15.1887	0.00510072	4.61949	19.8336	3.54665	-1.11856	-2.22783	-3.37707	-1.06765	1.84983	0.355517	0.940844	-1.47092	-2.11829	1.20566	-0.0604582	-0.602882
22318	5.61497	0.0064274	1.1363	21.4456	2.6853	-2.71292	-1.27054	-4.22918	-1.75917	1.46966	-0.296666	1.39733	-1.37937	-2.28613	1.08531	-0.105096	-0.885769
22450	16.5052	0.00634597	3.26614	15.1569	3.87445	-0.757019	-0.429043	-2.55586	-2.90238	1.81288	0.292753	0.516148	-0.676576	-1.07216	-0.168219	0.226504	-0.648884
22558	16.6756	0.00504313	2.53606	12.6685	2.22216	-0.707705	1.11778	-2.99258	-4.17298	1.36433	0.548345	0.0623535	-0.0443316	-2.37263	-0.0918366	1.1477	-1.22116
22618	16.1118	0.00575548	2.67031	16.9269	2.98946	-1.46406	-2.52636	-3.51179	-2.72841	1.38734	0.512132	1.1369	-0.302352	-0.644446	-0.403066	-0.641728	0.255616
22648	17.7468	0.00930426	1.35267	16.8094	2.67364	-1.56533	-2.52497	-4.17684	-0.328399	1.82941	0.529323	-0.307964	-0.327462	-2.10255	0.393855	0.191521	-0.0705526
22776	11.5394	0.00295825	5.87144	20.9381	3.75485	-1.88023	0.889011	-3.90273	-2.25426	0.678102	-0.171012	-0.236596	-1.23138	-3.29379	0.829462	0.0974209	0.281152
22780	12.3234	0.00445153	6.45504	20.4442	4.34671	-1.51721	-0.974969	-3.70831	-2.38963	1.47961	0.845165	0.632099	-1.25842	-1.47067	1.04602	-0.342066	-0.231691
23222	15.6397	0.00508238	6.31915	17.588	3.27241	-1.35305	-1.37526	-4.39654	-0.571478	1.18822	-1.22475	-0.0956999	-0.584949	-1.56156	1.00634	1.132	0.48671
23358	14.1181	0.00417308	5.48038	17.8503	2.59734	-0.346927	-1.79614	-3.32028	-2.68012	1.90378	0.21335	1.6594	-1.33406	-0.424332	-0.170217	-0.23661	-0.134238
23538	4.85744	0.00560868	4.0458	20.1277	2.51545	-1.24468	-1.5973	-4.73811	-1.93928	1.61101	0.113608	1.1933	-0.87965	-2.40466	0.791774	-0.482966	-0.612097
23549	10.0343	0.00487804	1.43222	19.5046	3.60232	-2.83163	-0.764713	-3.15963	-2.60168	1.44735	0.317066	1.75857	-0.873921	-2.07396	-0.0588486	0.0843443	-0.532776
23799	15.5508	0.00756114	2.21621	14.4388	2.26091	-0.762826	-0.978877	-2.49764	-2.45272	0.58326	-0.96575	1.81252	-1.56606	-0.752663	0.310909	0.21688	-1.12677
23876	11.5092	0.00516523	1.15684	15.6519	2.9865	-0.965632	-0.271267	-3.09057	-2.00215	1.35762	1.23544	0.175784	-1.09945	-1.63113	0.496827	0.422625	-0.454198
23981	15.4349	0.00861908	2.40323	19.3608	2.4781	-2.26986	-1.8972	-4.26494	-1.26325	1.55554	-1.93851	2.41962	-1.91936	-0.551107	0.607784	0.485138	-0.390811
24135	17.2318	0.00546086	5.75245	14.5287	1.23173	-0.174886	-0.389892	-4.04984	-1.77164	0.465833	-1.74609	-0.809331	-0.897436	-1.38092	0.538488	0.776606	-1.02786
24213	16.243	0.0064976	4.30343	17.7685	2.86591	-0.417665	-2.03312	-3.0399	-2.84564	2.25863	1.06939	1.44341	-0.900596	-0.736542	0.0922917	-0.283476	-0.218191
24225	12.8894	0.00801132	3.89276	13.3511	1.30645	-0.175449	-0.945147	-3.43107	-1.99899	1.78417	0.366693	0.799973	-0.688548	-0.750334	0.898417	1.27083	-0.932458
24348	15.9013	0.0058467	5.39585	15.3811	3.29367	-1.12649	-0.738351	-3.45125	-1.72711	1.91545	0.642063	0.922162	-0.250741	0.0143378	0.802649	1.29693	-0.214699
24645	17.8509	0.0053684	0.662961	19.7621	4.00148	-3.39399	0.262164	-4.13409	-1.65543	0.667526	-0.931158	1.28837	-0.426929	-0.291135	-0.441537	-0.272882	0.30957
24670	9.39391	0.00317694	3.80746	18.5374	1.84237	-1.06201	-0.3724	-5.98926	-3.07316	1.32377	-1.1192	-0.800507	-0.353536	-2.65416	0.68411	0.756765	-0.47167
24778	15.5136	0.00492447	2.25155	17.1124	3.2018	-0.937736	-0.307253	-3.48994	-1.54705	1.29791	0.310652	-0.0924086	-0.0517988	-0.877939	-0.444484	0.477915	-0.793978
24837	8.2763	0.00670193	1.48349	18.0415	0.427858	-2.3586	-0.833242	-5.35386	-3.09704	1.41662	-1.51089	2.87127	-1.35193	-2.32203	0.0309633	0.585883	0.577813
24918	13.4016	0.00915581	1.05335	11.9031	1.04178	-0.689216	-0.290758	-5.26353	-1.59192	1.94595	-0.369869	-0.88043	-0.0472819	-1.54694	0.603061	1.62329	-0.437745
25026	14.653	0.0071142	0.778523	18.1472	1.97116	-1.86119	-0.590599	-4.59481	-1.04098	0.170668	-2.44167	0.0821488	-1.06866	-1.69361	-0.168663	0.291445	0.203278
25036	12.5641	0.00654717	1.87265	19.1816	1.52968	-1.69164	-0.539442	-4.77832	-1.09689	0.502649	-1.59067	-0.311571	-0.547679	-1.22503	-0.207409	0.32486	-0.114632
25218	16.701	0.00302111	0.88201	20.9579	3.1197	-2.85356	2.54566	-4.09725	-2.57656	1.19596	0.0745962	1.62306	-2.12481	-0.96892	0.686597	-0.896483	1.33409
25433	15.122	0.00837143	4.65079	21.4833	2.62199	-2.21142	-2.77949	-5.6677	-1.61094	1.41908	-2.0874	1.71752	-1.50027	-1.79633	0.833377	0.882819	0.0327439
25480	12.0463	0.00270531	4.9188	18.5176	4.16807	-1.58155	0.180644	-3.45568	-2.22721	1.44929	-0.101932	2.12773	-1.6018	-1.01357	0.505796	-0.558362	-0.144792
25498	15.2118	0.00731979	1.09337	19.7477	3.26879	-1.23584	-2.5229	-3.93195	-3.64498	0.705992	-1.33811	0.928691	-1.24725	-1.71827	-0.189634	-0.334308	-0.272669
25727	14.5081	0.00794786	0.824737	9.67872	1.3453	-2.28125	1.28491	-4.09032	-3.46371	1.47306	-2.08644	3.77316	-2.05929	-3.0219	0.76463	-0.00339701	0.21659
25884	14.4516	0.00950849	2.33045	19.3106	3.9892	-2.29448	-1.93919	-3.85597	-1.39621	1.30512	-0.0526242	1.72661	-0.596113	-1.13903	0.348293	-0.272859	-0.497979
25886	4.72798	0.00472361	3.35831	17.6926	1.81013	-1.07953	0.431849	-5.10856	-3.56371	2.05318	0.696643	0.113613	-0.643997	-2.5068	0.304421	-0.0755406	-0.204705
26030	13.8459	0.00957768	1.39378	17.3433	2.00396	-1.29353	-2.95944	-3.67723	-3.13442	2.23397	0.939982	1.69639	-1.16562	-2.25756	0.348452	0.213093	-1.17899
26172	10.7709	0.00683679	5.92783	20.6317	1.67766	-1.19263	-2.5515	-4.11731	-2.72011	1.2359	-1.38498	0.825934	-1.5114	-2.81623	0.801501	0.891317	0.207502
26609	11.6072	0.00420432	1.39599	18.5616	3.52949	-1.56797	0.807518	-5.00955	-1.67886	0.874794	-0.760302	0.38757	-0.6901	-2.24594	1.11832	1.27699	-1.40551
27007	13.2455	0.0038406	3.63191	20.9368	3.41708	-1.97172	-1.24077	-3.72909	-1.58943	0.998322	-0.61778	2.04342	-0.784296	-0.730342	-0.300783	-0.852073	0.326069
27057	16.4411	0.00376866	4.92882	19.2959	4.16611	-0.802593	-0.47081	-3.26928	-0.981094	1.71139	-0.0605379	0.697716	-1.60906	-1.26657	0.231622	-0.118064	0.718357
27106	17.3759	0.00695543	0.74315	15.0814	1.06595	-0.813444	-0.713736	-3.94646	-3.77209	0.892091	-0.228598	1.44076	-0.61828	0.152543	-0.825062	0.479197	-1.63917
27232	17.2594	0.00452963	1.48638	18.2513	4.3561	-1.88969	0.44791	-3.049	-2.79671	0.137024	-1.03056	1.19802	-1.28818	-2.81174	-0.550026	-0.570614	0.117791
27537	16.4908	0.00743663	4.69116	19.8406	2.55755	-1.67296	-1.58218	-5.09426	-2.0103	0.551624	-2.73159	0.014132	-0.852857	-1.6805	-0.399221	0.726305	0.453819
27636	14.6243	0.00281116	6.09553	19.8145	4.0905	-1.12138	-1.05895	-2.67639	-2.02388	1.37115	0.100598	1.1823	-1.98343	-2.24811	1.21807	-0.277436	-0.382364
27654	17.5853	0.00458027	8.48976	20.1794	3.25789	-0.537366	-1.06488	-2.38331	-2.26352	1.53693	0.716187	-0.288979	-0.814335	-1.2343	0.323796	-0.0454342	0.0137961
27663	11.2918	0.0036305	6.20534	18.2439	2.70677	-1.70194	1.15818	-5.78639	-2.79819	1.5104	0.200806	-0.614322	-0.0781119	-0.837046	0.1555	0.0958287	-0.0490914
27716	7.12949	0.00712961	3.22385	19.7166	1.22736	-1.815	-1.94938	-5.40271	-3.22638	2.05588	0.0837673	1.97284	-1.38515	-1.01244	0.774743	-0.351976	-0.773544
27782	13.6079	0.00797427	3.30962	21.3631	3.30742	-3.11422	-1.54641	-6.24407	-1.05069	1.44237	-1.11958	0.540674	-0.91358	-3.20052	0.775915	-0.0937766	0.780723
27785	13.1393	0.00622028	2.4498	15.0195	2.99407	-1.91683	0.111347	-5.47314	-0.814057	2.09023	0.628476	0.0437524	-0.138434	-0.987704	1.80421	1.15068	-0.0275916
28218	9.82275	0.00638379	1.94033	21.1927	3.67938	-3.25333	0.415643	-3.74868	-2.01751	1.20593	-0.1548	1.60934	-1.60522	-2.51126	1.17128	-0.0773068	-0.979468
28408	16.6637	0.00499216	5.41585	17.804	3.33996	-1.04815	-1.71768	-3.95167	-1.97659	2.29925	1.02832	0.774323	-0.908873	-0.12686	0.936628	0.992728	-0.920322
28441	15.7832	0.00418439	1.6487	18.0221	3.35928	-1.61151	-0.148534	-3.89338	-2.55311	1.75502	1.72225	-0.776912	-0.0953386	-2.15547	-0.408166	-0.933182	-0.0171154
28458	15.4189	0.00560511	3.73182	17.3407	2.37399	-1.94816	-0.364395	-6.12325	-3.03588	0.439213	-1.4972	0.179725	0.475946	-0.523852	-0.647597	-0.100826	-0.66229
28586	16.0382	0.0077541	3.54955	17.8565	1.50361	-0.0854085	-2.19816	-3.80386	-1.37182	2.22762	0.171358	0.314214	-0.593491	-0.875415	0.0722627	0.313547	-0.480813
28830	15.794	0.00664897	3.18698	19.682	3.01568	-1.83446	-1.55854	-3.81682	-3.03095	0.432842	-1.86354	2.01541	-1.36726	-0.599021	-0.473085	-0.664979	0.00976134
28914	9.15062	0.00705268	1.67679	17.9225	2.40585	-1.74732	-0.0273681	-4.26157	-2.22272	1.20603	-0.414518	1.73652	-0.510261	-0.390562	-0.386593	0.511844	-1.09172
29695	17.2014	0.00800461	2.44314	14.9491	2.47868	-0.990566	-2.14307	-2.69682	-2.62186	0.778035	-0.381563	1.92523	-0.980379	-0.784862	-0.214113	0.14778	-1.09176
29810	16.8548	0.00596793	1.057	15.2697	1.16466	-1.8125	0.193882	-4.45633	-2.6139	0.539894	1.08043	1.3747	0.965513	0.267254	-0.11003	-0.0197951	-1.0591
29983	15.3336	0.00894863	1.50176	4.36698	0.442472	-0.960561	1.43577	-4.38256	-3.3773	0.953136	0.856646	-0.818732	-0.632572	-2.18258	2.16766	1.03467	0.1947
29998	13.516	0.00569941	5.26534	19.5522	2.45267	-0.699311	-1.68525	-3.55915	-2.45613	1.91811	0.443227	1.32069	-2.18501	-0.19589	1.25776	-0.463089	-0.440179
30044	13.6277	0.00499639	6.32279	18.0917	2.68729	-0.665521	-1.35632	-4.10137	-2.01547	1.68601	0.845113	-0.515837	-0.0469479	-1.08942	0.652572	0.403077	-0.793187
30106	13.4753	0.00527251	2.86451	18.7164	2.74197	-0.518138	-0.440682	-3.84329	-1.90645	1.65041	0.191823	-0.234476	-0.358825	-0.49426	-0.0402429	0.439304	-0.662335
30187	15.9502	0.00980536	1.79137	12.8829	1.89149	-1.10347	-0.678708	-3.98606	-4.64245	0.708872	-1.77626	0.717032	-1.72996	-1.43233	0.0176844	1.22165	-1.53527
30541	17.1378	0.00776973	2.96182	16.764	2.98044	-1.70156	-2.0122	-4.28563	-0.39087	2.73027	1.30196	1.51693	-1.04538	-0.856241	0.533184	0.36662	-0.42603
30700	11.1563	0.00433349	1.56899	19.0613	3.79862	-1.68544	-0.111777	-4.51372	-1.19239	2.14752	0.950889	-0.0140133	-0.95272	-2.33412	1.18737	0.227207	-0.711137
30748	12.5738	0.00890195	2.44754	21.3127	2.3975	-2.11022	-2.78787	-4.2672	-1.79337	2.24364	1.40466	1.29262	-1.05273	-2.47105	0.946736	-0.352793	-0.768354
30793	10.5536	0.00529544	2.16437	19.0164	2.05544	-0.607006	-1.42627	-4.25037	-2.16368	2.07967	0.859859	0.160962	-0.569559	-1.02569	-0.204119	-0.509237	-0.0375896
31339	17.066	0.00823561	1.68495	15.0599	3.8723	-1.08178	-0.879372	-3.46121	-1.41442	2.04849	1.43083	1.38648	-0.320387	-0.554315	0.571988	0.515028	-0.431919
31629	12.0034	0.00556853	3.74404	19.098	3.74127	-2.42448	0.109914	-4.51652	-0.730889	2.1467	0.627016	2.08099	-0.665419	-1.28443	0.840941	0.477663	-0.691341
31722	14.8548	0.00741947	3.68024	16.531	3.26012	-1.88222	-0.852178	-5.94333	-1.63986	1.93045	0.457631	-0.546604	0.616249	-1.73692	0.177046	0.802898	-1.07749
31876	12.5007	0.00572824	5.39211	20.9596	4.22219	-2.68329	-0.107873	-4.53191	-1.92103	0.885972	0.513928	0.418817	0.213149	-1.61716	0.424901	-0.444218	0.022965
31903	9.54078	0.00706125	3.06217	19.7431	2.04252	-1.49781	-0.871564	-4.79684	-2.7782	0.772033	-1.47867	0.510349	-0.452485	-0.971422	-0.699727	-0.200173	-0.490281
31979	13.743	0.00343338	6.30331	20.0983	2.58481	-0.691809	0.431037	-2.88212	-3.85057	1.77392	0.850207	0.706174	-1.33582	-0.658992	-0.0175798	0.275345	-0.370794
32271	16.9932	0.00411257	2.10481	19.3903	4.39158	-1.90395	0.0484948	-2.44715	-2.09996	1.32722	-0.171895	2.04361	-1.68734	-1.16884	0.362987	0.172298	-0.329688
32379	8.7537	0.00696932	3.09994	20.624	1.46756	-1.46372	-2.65219	-4.67215	-1.76629	1.56379	-0.815914	1.56459	-1.39339	-2.56762	0.677289	-0.359981	-0.263374
32381	15.1723	0.00784879	1.55529	19.7376	2.07619	-1.92165	-1.49295	-4.23365	-2.52611	0.586129	-2.71483	2.65367	-2.19944	-1.50181	0.228948	-0.0613142	-0.651884
32477	11.8827	0.00548967	0.893697	17.8001	3.68994	-2.1116	0.369525	-4.722	-0.856293	0.608295	-1.05695	0.244059	-0.870803	-1.88385	0.811567	0.293072	-0.354701
40016	15.2195	0.00269835	2.02256	20.6271	3.30238	-2.93853	2.74554	-4.69852	-3.63085	0.83322	-0.236527	1.93942	-1.29618	-3.45824	0.871109	-0.425937	-0.0976837
41790	18.0377	0.0028411	2.23695	17.966	4.01086	-2.65856	0.328122	-4.56471	-0.637148	0.884125	-1.41036	-0.257704	-1.41036	-2.23808	0.855626	0.125136	1.46386
42374	14.7963	0.00355982	1.84194	17.1386	4.41226	-2.10992	0.34982	-4.10343	-0.984047	1.49702	0.31197	0.0498769	-1.13972	-1.43373	1.00034	0.0710174	0.620224
42765	15.3689	0.00381951	3.31338	15.209	2.79647	-0.46347	-1.42839	-2.82026	-2.74927	1.34501	0.70444	1.31066	-0.62354	-0.638085	0.28222	0.116524	-1.04393
50095	9.45319	0.003256	2.12098	16.5691	3.42429	-0.99167	-0.46002	-3.94175	-3.07025	1.28006	0.392617	-0.103182	-0.671539	-1.64109	0.0212582	-0.363008	-0.0404889
50337	12.9413	0.00271326	2.99171	19.0598	3.54053	-1.88543	0.56204	-3.58767	-1.45425	0.704928	-0.868462	0.234813	-1.34606	-1.03755	0.524007	0.277174	-0.618785
55093	15.0516	0.00833378	2.87719	10.9854	0.420998	-1.45306	-1.0643	-4.02411	-0.830328	0.941488	-0.0159486	-0.387188	-0.136907	-1.8203	1.29055	1.33013	-0.69626
55153	16.6568	0.00729665	2.08314	19.842	2.71805	-2.87823	-1.06224	-4.76149	-0.50387	1.07485	-0.6466	0.795573	0.00943707	0.0675311	0.51853	-0.110894	-0.694724
55188	14.0061	0.00581303	3.78956	13.56	2.3783	-1.77551	0.667704	-4.83066	-2.20545	1.09772	-0.745306	-0.492423	0.331014	-0.360305	1.41124	1.29234	0.625085
55211	16.8537	0.00758814	4.44276	16.9875	2.88523	-2.20377	-2.16432	-4.70933	-1.18203	1.66508	-0.225988	0.61795	-0.126415	-0.143443	-0.272397	-0.667137	-0.708886
55244	15.0038	0.00478599	3.71324	16.9756	3.72727	-1.17215	0.0318068	-4.5333	-2.5884	1.15996	-1.80581	1.10547	-1.30497	-0.215506	-0.331846	0.876823	0.106346
55266	15.6841	0.004939	5.19638	20.0435	2.02051	0.417043	-1.68936	-3.82591	-2.14731	1.53222	-0.52444	-0.829314	-1.3716	-1.96158	0.41413	0.292555	0.352374
55319	17.8305	0.00536908	5.08193	18.5771	3.6705	-1.37509	0.347131	-4.34822	-2.52548	2.36533	0.12064	2.07553	-2.60226	0.530978	1.68554	0.765185	-0.424058
55420	15.7277	0.00575593	0.69385	21.2585	3.53275	-2.85545	-1.2826	-5.52829	-1.08578	0.616059	-1.29044	-0.0574307	-0.469261	-2.47329	1.36963	0.862388	-0.940298
55553	13.7121	0.0068786	3.14184	16.1819	2.68284	-0.249269	-0.384817	-3.72124	-1.98596	1.20251	-0.369231	-0.262341	-0.480346	-0.835698	-0.126086	0.683507	-0.581701
55863	15.6338	0.00969632	1.34118	7.82634	0.0418215	-0.270536	2.75739	-4.33425	-2.45446	2.03638	0.36669	1.44357	-0.567458	-2.02817	0.129174	-0.329803	0.205237
55985	12.3454	0.00886042	1.64064	19.8873	2.99963	-2.36312	-2.40337	-4.84562	-1.35383	1.26747	-0.592249	0.262945	-0.642421	-1.87265	0.00464346	-0.450411	-0.34813
56383	11.6378	0.00943721	1.5941	21.3913	2.3026	-2.072	-1.66195	-4.66712	-2.2957	1.39242	-1.49827	3.45593	-1.80154	-1.26243	0.196936	-0.157247	-0.31517
56388	16.678	0.00633222	5.00743	19.2262	3.35516	-0.575945	-2.39035	-4.00086	-3.59283	2.28503	0.899167	1.06676	-0.91712	-0.844156	-0.105049	-0.547598	0.541382
56403	14.9375	0.00931842	1.04183	16.1553	3.17061	-2.18973	-0.944666	-3.68581	-1.06417	1.66095	1.16874	2.24951	-0.491534	-0.346032	0.615672	-0.194764	-0.723343
56499	16.5358	0.00555538	5.24603	18.9572	3.77155	-2.15521	-0.249555	-4.01755	-1.18261	2.06832	0.521279	2.24714	-1.3462	-0.0810268	1.21269	1.28629	-0.659018
56673	17.7314	0.00917262	2.28665	19.9183	3.25546	-1.56449	-0.0964558	-3.94898	0.907504	1.87297	0.207641	0.898482	-1.17495	-1.98797	0.913574	-0.321992	-0.268218
56772	13.911	0.0031977	5.20677	20.9017	4.2785	-2.15493	-0.165276	-2.96387	-3.48243	1.65904	-0.247145	2.10191	-2.14191	-1.72748	0.555069	-0.572018	0.380654
56979	16.3494	0.00506941	4.51364	20.4168	2.98116	-0.828417	-1.49869	-3.38234	-0.735171	1.15736	-0.693963	0.693047	-0.852426	-0.666612	0.132313	-0.151105	0.573434
57017	16.7895	0.00298319	3.21829	18.6127	4.27651	-2.49645	0.613939	-4.86516	-1.21427	1.08059	-1.23308	-0.547205	-1.32806	-1.50862	0.526964	0.278153	0.758258
57248	16.8281	0.00602379	2.0654	10.2374	1.85586	-1.26925	2.95827	-3.23255	-3.18787	1.32141	0.783286	1.69828	-1.0264	-0.956136	1.61265	0.139014	-0.131957
57499	14.5407	0.00783878	2.14656	19.2043	2.60146	-1.97803	-0.670229	-4.87847	-0.348456	0.658259	-2.23373	0.640125	-0.809119	-1.69664	0.236583	0.475884	-0.519364
57631	15.1454	0.00735859	2.39657	20.0231	2.12865	-1.64321	-2.8371	-4.14516	-2.16506	1.22107	-0.402827	-0.132221	-0.225061	-1.53725	-0.482235	-0.687908	0.0408139
57809	4.50751	0.00436314	1.61257	14.8216	1.4866	-2.57174	-0.312006	-5.37126	-2.17441	1.25373	-1.18698	0.332064	-0.781074	-1.89114	0.873218	0.82295	0.167074
58240	14.8556	0.00704154	1.1827	17.8265	2.39729	-0.990847	-0.358325	-4.14216	-0.338849	0.473818	-1.25628	0.0669016	-0.327275	-1.75284	0.275751	0.56723	-0.72344
58328	15.6071	0.0080775	2.2543	12.7607	1.23394	-2.75288	-0.437237	-5.72719	-1.38778	2.01278	1.52311	0.735371	0.509342	-0.0693029	-0.0940708	0.397455	-0.280881
58442	13.9661	0.00261002	4.85421	19.5717	4.2294	-2.49619	1.1399	-5.74368	-2.77363	0.402613	-0.946694	0.468625	-1.01247	-1.02345	0.892029	0.212936	0.0249637
58447	16.8936	0.00691012	1.55442	15.0767	2.46445	-0.989022	-1.32919	-4.45393	-2.10106	1.35798	-0.770273	0.708181	-1.44548	0.968151	0.266103	0.643661	-0.447591
58513	14.0838	0.00732159	1.50899	21.3907	3.22948	-2.57192	-1.72112	-4.21275	-1.18458	0.844533	0.417662	0.46956	0.0282555	-1.1418	0.394625	-0.883267	0.212863
58632	12.78	0.00414005	3.14857	20.1907	1.85149	-1.28384	-1.23993	-5.37884	-3.90195	1.04435	-2.15321	0.247075	-1.09935	-1.80359	-0.912752	0.149468	0.43045
58659	9.51661	0.00946074	2.53508	14.1669	0.413908	-0.406416	-0.215642	-5.74961	-2.87248	2.51702	-0.0103007	1.16607	-0.872859	-1.04726	1.65237	1.38922	0.000584203
58680	16.622	0.00433743	4.67445	16.7098	4.07538	-2.31382	0.541264	-5.99517	-1.93533	1.71168	-1.31026	-0.186194	-0.691779	-2.15173	2.10536	1.42361	1.12247
58922	17.4328	0.00795962	2.06198	20.0218	2.27913	-2.14151	-2.33726	-5.18919	-2.48565	1.30903	0.704796	0.51366	-0.0819378	0.484966	-0.204553	-0.336825	0.0788272
59240	11.8853	0.00696736	2.6548	15.7789	2.61845	-1.71712	-1.38695	-4.30906	-1.40767	1.36547	-0.866489	1.00326	-0.109971	-0.433515	-0.00865719	0.492146	0.831576
59254	17.0384	0.00562144	2.72526	19.1098	4.59191	-2.36229	-0.0479013	-4.43971	-2.66739	0.790677	-0.52669	0.719731	-0.294796	-0.471881	-0.55592	-0.494838	0.561955
59609	16.2457	0.00345564	1.70804	20.2115	4.34663	-2.72319	0.104468	-4.14809	-2.25328	0.330953	-2.11091	0.675965	-0.671965	-2.54848	0.0191584	-0.396035	0.397815
59759	13.954	0.00514582	6.48416	19.8361	2.98786	-1.30631	-1.98276	-4.52058	-1.98902	1.81408	0.715785	-0.319659	-0.955644	-0.815271	0.888084	0.521142	-1.08412
59844	16.3265	0.00907883	3.34432	18.0175	2.34879	-1.50586	-2.22681	-3.92793	-0.69055	1.78846	0.0710277	1.49945	-0.26853	-0.296964	0.604121	0.207661	-0.892989
59901	17.7328	0.00407006	3.99798	16.1027	2.57672	-1.37983	1.00813	-4.37074	-3.78732	0.651617	-1.61101	0.517497	-0.62291	0.0158459	-1.0472	0.484677	-0.177137
60216	17.7104	0.0096958	0.858976	18.2944	1.22905	-0.968504	-1.86847	-3.68874	-3.26218	0.934671	-2.67684	2.18428	-1.7034	-1.23589	-0.371488	0.705084	0.0730713
60254	15.7015	0.00774323	3.1286	8.27544	2.06878	-2.10875	0.965602	-3.7352	0.369573	1.06676	-0.548003	0.293214	-0.196343	-2.45713	1.49635	0.0361466	-0.154541
60337	17.2524	0.00918144	3.89915	6.50736	0.308987	0.383611	0.813003	-3.33807	-3.96855	1.62241	-0.460508	1.45493	-2.0773	-1.11553	1.23861	0.800363	-1.14414
60338	16.7137	0.00720627	3.22293	16.3818	3.3706	-0.389146	-2.22884	-2.9625	-2.48168	1.70633	0.839857	1.00034	-0.5776	-2.25169	-0.164971	-0.115883	-0.583825
60457	11.3372	0.00602503	6.39902	21.3406	2.25762	-1.33275	-2.96587	-3.80658	-2.33261	1.62867	0.0985352	0.623941	-0.827238	-2.61016	0.820522	0.220803	-0.154426
